,CBSA,PELAYFTO,PELAYDUR,HEFAMINC,PESEX,PTDTRACE,PEEDUCA,PEMARITL,HRHTYPE,HRNUMHOU,REGION,STATE,state
0,38220,-1,-1,11,1,1,39,1,1,2,3,5,5
1,38220,-1,-1,11,2,1,39,1,1,2,3,5,5
2,0,-1,-1,16,2,1,43,1,1,3,4,2,2
3,0,-1,-1,16,1,1,43,1,1,3,4,2,2
4,0,-1,-1,16,2,1,-1,-1,1,3,4,2,2
5,12220,-1,-1,11,2,1,39,1,1,2,3,1,1
6,12220,-1,-1,11,1,1,39,1,1,2,3,1,1
7,0,-1,-1,1,2,2,37,6,4,3,3,1,1
8,0,-1,-1,1,1,2,-1,-1,4,3,3,1,1
9,0,-1,-1,1,2,2,-1,-1,4,3,3,1,1
10,26620,-1,-1,13,2,1,42,4,7,1,3,1,1
11,24540,-1,-1,16,1,1,40,1,1,3,4,8,8
12,24540,-1,-1,16,2,1,43,1,1,3,4,8,8
13,24540,-1,-1,16,1,1,-1,-1,1,3,4,8,8
14,30780,-1,-1,13,1,1,40,1,1,4,3,5,5
15,30780,-1,-1,13,2,1,39,1,1,4,3,5,5
16,30780,-1,-1,13,2,1,42,4,1,4,3,5,5
17,30780,-1,-1,13,2,1,-1,-1,1,4,3,5,5
18,30780,-1,-1,14,1,4,46,1,1,2,3,5,5
19,30780,-1,-1,14,2,4,40,1,1,2,3,5,5
20,44700,-1,-1,9,2,2,43,6,4,3,4,6,6
21,44700,-1,-1,9,1,2,-1,-1,4,3,4,6,6
22,44700,-1,-1,9,1,2,-1,-1,4,3,4,6,6
23,0,-1,-1,15,1,1,39,1,1,5,4,2,2
24,0,-1,-1,15,2,1,39,1,1,5,4,2,2
25,0,-1,-1,15,2,1,-1,-1,1,5,4,2,2
26,0,-1,-1,15,2,1,-1,-1,1,5,4,2,2
27,0,-1,-1,15,1,1,-1,-1,1,5,4,2,2
28,23580,-1,-1,16,2,2,43,4,4,2,3,13,13
29,23580,-1,-1,16,2,2,39,4,4,2,3,13,13
30,35620,-1,-1,15,2,1,44,4,7,1,1,34,34
31,22220,-1,-1,13,2,1,39,1,1,7,3,5,5
32,22220,-1,-1,13,1,1,37,1,1,7,3,5,5
33,22220,-1,-1,13,1,1,37,6,1,7,3,5,5
34,22220,-1,-1,13,1,1,34,6,1,7,3,5,5
35,22220,-1,-1,13,1,1,-1,-1,1,7,3,5,5
36,22220,-1,-1,13,2,1,-1,-1,1,7,3,5,5
37,22220,-1,-1,13,1,1,-1,-1,1,7,3,5,5
38,30780,-1,-1,10,1,1,37,1,1,4,3,5,5
39,30780,-1,-1,10,2,1,39,1,1,4,3,5,5
40,30780,-1,-1,10,1,1,39,1,1,4,3,5,5
41,30780,-1,-1,10,2,1,39,1,1,4,3,5,5
42,16980,-1,-1,14,1,1,43,1,1,4,2,17,17
43,16980,-1,-1,14,2,1,43,1,1,4,2,17,17
44,16980,-1,-1,14,2,1,-1,-1,1,4,2,17,17
45,16980,-1,-1,14,2,1,-1,-1,1,4,2,17,17
46,16980,-1,-1,11,2,1,43,6,7,1,2,17,17
47,36420,-1,-1,9,2,1,40,1,1,6,3,40,40
48,36420,-1,-1,9,1,1,45,1,1,6,3,40,40
49,36420,-1,-1,9,2,1,40,6,1,6,3,40,40
50,36420,-1,-1,9,1,1,39,6,1,6,3,40,40
51,36420,-1,-1,9,1,1,-1,-1,1,6,3,40,40
52,36420,-1,-1,9,2,1,-1,-1,1,6,3,40,40
53,0,-1,-1,11,2,1,41,2,7,1,3,1,1
54,37100,-1,-1,14,2,1,42,1,1,6,4,6,6
55,37100,-1,-1,14,1,1,39,1,1,6,4,6,6
56,37100,-1,-1,14,1,1,39,6,1,6,4,6,6
57,37100,-1,-1,14,1,1,36,6,1,6,4,6,6
58,37100,-1,-1,14,1,1,35,6,1,6,4,6,6
59,37100,-1,-1,14,2,1,-1,-1,1,6,4,6,6
60,22520,-1,-1,16,2,1,43,1,1,4,3,1,1
61,22520,-1,-1,16,1,1,44,1,1,4,3,1,1
62,22520,-1,-1,16,2,1,-1,-1,1,4,3,1,1
63,22520,-1,-1,16,1,1,-1,-1,1,4,3,1,1
64,34980,-1,-1,14,1,2,43,1,1,3,3,47,47
65,34980,-1,-1,14,2,2,44,1,1,3,3,47,47
66,34980,-1,-1,14,2,2,40,6,1,3,3,47,47
67,39820,-1,-1,9,1,1,40,4,6,1,4,6,6
68,16980,-1,-1,8,1,1,35,1,1,6,2,17,17
69,16980,-1,-1,8,2,1,33,1,1,6,2,17,17
70,16980,-1,-1,8,2,1,39,6,1,6,2,17,17
71,16980,-1,-1,8,2,1,-1,-1,1,6,2,17,17
72,16980,-1,-1,8,1,1,-1,-1,1,6,2,17,17
73,16980,-1,-1,8,1,1,-1,-1,1,6,2,17,17
74,16980,-1,-1,14,2,1,39,4,7,1,2,18,18
75,0,-1,-1,14,1,1,41,1,1,2,3,5,5
76,0,-1,-1,14,2,1,42,1,1,2,3,5,5
77,21500,-1,-1,12,1,1,39,6,6,1,1,42,42
78,19740,-1,-1,14,2,1,42,1,1,2,4,8,8
79,19740,-1,-1,14,1,1,39,1,1,2,4,8,8
80,34980,-1,-1,10,1,1,39,1,1,2,3,47,47
81,34980,-1,-1,10,2,1,39,1,1,2,3,47,47
82,16740,-1,-1,13,2,2,43,6,7,1,3,37,37
83,41940,-1,-1,16,1,4,43,1,1,2,4,6,6
84,41940,-1,-1,16,2,4,44,1,1,2,4,6,6
85,48620,-1,-1,14,1,1,42,6,3,3,2,20,20
86,48620,-1,-1,14,2,1,42,6,3,3,2,20,20
87,48620,-1,-1,14,2,1,-1,-1,3,3,2,20,20
88,48620,-1,-1,12,1,1,37,4,3,3,2,20,20
89,48620,-1,-1,12,2,1,40,6,3,3,2,20,20
90,48620,-1,-1,12,1,1,39,6,3,3,2,20,20
91,28140,-1,-1,16,1,1,45,1,1,2,2,20,20
92,28140,-1,-1,16,2,1,44,1,1,2,2,20,20
93,0,-1,-1,16,1,1,43,1,1,2,4,30,30
94,0,-1,-1,16,2,1,39,1,1,2,4,30,30
95,0,-1,-1,14,1,3,39,1,1,3,3,40,40
96,0,-1,-1,14,2,1,41,1,1,3,3,40,40
97,0,-1,-1,14,1,7,-1,-1,1,3,3,40,40
98,0,-1,-1,7,2,3,40,3,7,1,3,40,40
99,15540,-1,-1,8,2,1,35,4,7,1,1,50,50
100,35840,-1,-1,6,1,1,41,4,6,1,3,12,12
101,0,-1,-1,12,2,1,39,1,1,2,1,50,50
102,0,-1,-1,12,1,1,39,1,1,2,1,50,50
103,15540,-1,-1,14,2,1,43,1,1,2,1,50,50
104,15540,-1,-1,14,1,1,44,1,1,2,1,50,50
105,0,-1,-1,11,1,1,43,4,6,1,1,50,50
106,0,-1,-1,13,2,1,43,6,7,1,1,50,50
107,15540,-1,-1,16,1,1,45,1,1,2,1,50,50
108,15540,-1,-1,16,2,1,45,1,1,2,1,50,50
109,40140,-1,-1,16,1,4,44,6,6,2,4,6,6
110,40140,-1,-1,16,1,1,44,6,6,2,4,6,6
111,13820,-1,-1,5,1,1,39,6,6,1,3,1,1
112,13820,-1,-1,9,1,1,43,1,1,2,3,1,1
113,13820,-1,-1,9,2,1,39,1,1,2,3,1,1
114,0,-1,-1,13,1,1,39,3,6,1,3,1,1
115,26620,-1,-1,13,1,2,40,1,1,3,3,1,1
116,26620,-1,-1,13,2,2,40,1,1,3,3,1,1
117,26620,-1,-1,13,2,2,44,6,1,3,3,1,1
118,26620,-1,-1,14,2,1,40,1,1,2,3,1,1
119,26620,-1,-1,14,1,1,40,1,1,2,3,1,1
120,0,-1,-1,7,1,1,43,4,3,2,3,1,1
121,0,-1,-1,7,1,1,39,4,3,2,3,1,1
122,13820,-1,-1,14,1,1,40,6,6,1,3,1,1
123,0,-1,-1,7,2,1,40,6,7,2,3,1,1
124,0,-1,-1,7,2,1,40,6,7,2,3,1,1
125,0,-1,-1,6,2,1,39,4,7,1,3,1,1
126,0,-1,-1,5,2,1,37,3,7,1,3,1,1
127,33860,-1,-1,4,2,1,40,3,7,1,3,1,1
128,13820,-1,-1,7,2,1,40,3,7,1,3,1,1
129,13820,-1,-1,12,2,1,41,3,4,3,3,1,1
130,13820,-1,-1,12,1,1,37,6,4,3,3,1,1
131,13820,-1,-1,12,1,1,-1,-1,4,3,3,1,1
132,22520,-1,-1,16,1,1,43,1,1,5,3,1,1
133,22520,-1,-1,16,2,1,43,1,1,5,3,1,1
134,22520,-1,-1,16,2,1,43,6,1,5,3,1,1
135,22520,-1,-1,16,2,1,43,6,1,5,3,1,1
136,22520,-1,-1,16,2,1,-1,-1,1,5,3,1,1
137,22520,-1,-1,15,1,1,39,1,1,2,3,1,1
138,22520,-1,-1,15,2,1,39,1,1,2,3,1,1
139,0,-1,-1,16,1,1,43,1,1,3,3,21,21
140,0,-1,-1,16,2,1,43,1,1,3,3,21,21
141,0,-1,-1,16,2,1,39,6,1,3,3,21,21
142,0,-1,-1,11,1,1,39,1,1,2,3,21,21
143,0,-1,-1,11,2,1,39,1,1,2,3,21,21
144,33860,-1,-1,10,2,1,43,3,7,1,3,1,1
145,33860,-1,-1,5,1,2,39,1,1,2,3,1,1
146,33860,-1,-1,5,2,2,39,1,1,2,3,1,1
147,0,-1,-1,8,1,1,36,1,1,2,3,1,1
148,0,-1,-1,8,2,1,39,1,1,2,3,1,1
149,0,-1,-1,13,2,1,40,1,1,6,3,1,1
150,0,-1,-1,13,1,1,-1,-1,1,6,3,1,1
151,0,-1,-1,13,2,1,-1,-1,1,6,3,1,1
152,0,-1,-1,13,1,1,-1,-1,1,6,3,1,1
153,0,-1,-1,13,2,1,-1,-1,1,6,3,1,1
154,0,-1,-1,13,1,1,39,1,1,6,3,1,1
155,0,-1,-1,13,2,1,43,3,7,1,3,1,1
156,0,-1,-1,4,1,1,36,1,1,3,3,1,1
157,0,-1,-1,4,2,1,39,1,1,3,3,1,1
158,0,-1,-1,4,1,1,39,6,1,3,3,1,1
159,13460,-1,-1,6,2,1,44,1,1,2,4,41,41
160,13460,-1,-1,6,1,1,46,1,1,2,4,41,41
161,13460,-1,-1,15,2,1,43,4,7,3,4,41,41
162,13460,-1,-1,15,1,1,42,6,7,3,4,41,41
163,13460,-1,-1,15,2,1,-1,-1,7,3,4,41,41
164,32780,-1,-1,11,2,1,40,1,1,6,4,41,41
165,32780,-1,-1,11,1,1,43,1,1,6,4,41,41
166,32780,-1,-1,11,2,1,-1,-1,1,6,4,41,41
167,32780,-1,-1,11,1,1,-1,-1,1,6,4,41,41
168,32780,-1,-1,11,2,1,-1,-1,1,6,4,41,41
169,32780,-1,-1,11,2,1,-1,-1,1,6,4,41,41
170,12220,-1,-1,11,2,1,43,4,7,1,3,1,1
171,26620,-1,-1,11,2,1,40,1,1,3,3,1,1
172,26620,-1,-1,11,1,1,36,1,1,3,3,1,1
173,26620,-1,-1,11,1,1,-1,-1,1,3,3,1,1
174,26620,-1,-1,7,2,2,40,3,7,1,3,1,1
175,0,-1,-1,12,1,1,39,1,1,2,3,1,1
176,0,-1,-1,12,2,1,39,1,1,2,3,1,1
177,0,-1,-1,8,1,1,35,1,1,2,3,1,1
178,0,-1,-1,8,2,1,36,1,1,2,3,1,1
179,0,-1,-1,4,2,1,39,1,1,3,3,1,1
180,0,-1,-1,4,1,1,37,1,1,3,3,1,1
181,0,-1,-1,4,2,1,-1,-1,1,3,3,1,1
182,47260,-1,-1,11,2,16,40,1,1,7,3,51,51
183,47260,-1,-1,11,1,1,41,1,1,7,3,51,51
184,47260,-1,-1,11,2,16,41,4,1,7,3,51,51
185,47260,-1,-1,11,1,16,40,4,1,7,3,51,51
186,47260,-1,-1,11,2,1,36,6,1,7,3,51,51
187,47260,-1,-1,11,1,1,-1,-1,1,7,3,51,51
188,47260,-1,-1,11,2,16,-1,-1,1,7,3,51,51
189,49020,-1,-1,13,2,1,44,1,1,4,3,51,51
190,49020,-1,-1,13,1,1,37,1,1,4,3,51,51
191,49020,-1,-1,13,2,1,34,3,1,4,3,51,51
192,49020,-1,-1,13,1,1,39,6,1,4,3,51,51
193,0,-1,-1,8,2,1,37,3,7,1,3,1,1
194,40060,-1,-1,15,1,2,43,1,1,2,3,51,51
195,40060,-1,-1,15,2,2,43,1,1,2,3,51,51
196,0,-1,-1,8,2,2,39,6,4,2,3,1,1
197,0,-1,-1,8,1,2,39,6,4,2,3,1,1
198,40060,-1,-1,11,1,2,41,4,6,2,3,51,51
199,40060,-1,-1,11,2,2,40,5,6,2,3,51,51
200,40060,-1,-1,2,1,1,39,6,6,1,3,51,51
201,47260,-1,-1,7,1,2,40,4,6,1,3,51,51
202,0,-1,-1,15,1,1,36,1,1,2,3,51,51
203,0,-1,-1,15,2,1,38,1,1,2,3,51,51
204,0,-1,-1,6,2,1,43,6,4,2,3,1,1
205,0,-1,-1,6,2,6,-1,-1,4,2,3,1,1
206,33660,-1,-1,4,2,1,39,3,7,2,3,1,1
207,33660,-1,-1,4,1,1,39,4,7,2,3,1,1
208,33660,-1,-1,11,2,2,40,6,7,1,3,1,1
209,33660,-1,-1,11,2,2,43,6,7,1,3,1,1
210,19300,-1,-1,16,2,1,43,1,1,2,3,1,1
211,19300,-1,-1,16,1,1,39,1,1,2,3,1,1
212,13820,-1,-1,6,2,2,42,1,1,2,3,1,1
213,13820,-1,-1,6,1,2,38,1,1,2,3,1,1
214,13820,-1,-1,11,1,1,42,1,1,3,3,1,1
215,13820,-1,-1,11,2,1,42,1,1,3,3,1,1
216,13820,-1,-1,11,1,1,40,6,1,3,3,1,1
217,0,-1,-1,7,2,1,40,1,1,2,3,1,1
218,0,-1,-1,7,1,1,40,1,1,2,3,1,1
219,38300,-1,-1,13,2,1,39,4,4,4,1,42,42
220,38300,-1,-1,13,2,1,39,6,4,4,1,42,42
221,38300,-1,-1,13,1,1,-1,-1,4,4,1,42,42
222,38300,-1,-1,13,2,1,-1,-1,4,4,1,42,42
223,0,-1,-1,12,1,1,39,1,2,2,4,2,2
224,0,-1,-1,12,2,1,43,1,2,2,4,2,2
225,44700,-1,-1,10,1,1,42,1,1,2,4,6,6
226,44700,-1,-1,10,2,1,39,1,1,2,4,6,6
227,0,-1,-1,16,1,2,43,2,3,2,4,2,2
228,0,-1,-1,16,1,2,36,6,3,2,4,2,2
229,45300,-1,-1,11,1,2,43,4,6,1,3,12,12
230,45300,-1,-1,15,1,1,43,6,6,2,3,12,12
231,45300,-1,-1,15,2,1,43,6,6,2,3,12,12
232,36100,-1,-1,8,1,2,39,3,6,1,3,12,12
233,45300,-1,-1,11,2,1,39,4,7,1,3,12,12
234,37860,-1,-1,16,1,1,46,1,1,3,3,12,12
235,37860,-1,-1,16,2,1,46,1,1,3,3,12,12
236,37860,-1,-1,16,1,1,-1,-1,1,3,3,12,12
237,19660,-1,-1,7,1,1,32,1,1,3,3,12,12
238,19660,-1,-1,7,2,1,32,1,1,3,3,12,12
239,19660,-1,-1,7,1,1,43,6,1,3,3,12,12
240,27260,-1,-1,9,1,4,43,6,6,1,3,12,12
241,37860,-1,-1,16,1,1,40,1,1,2,3,12,12
242,37860,-1,-1,16,2,1,39,1,1,2,3,12,12
243,37340,-1,-1,13,2,1,40,1,1,2,3,12,12
244,37340,-1,-1,13,1,1,34,1,1,2,3,12,12
245,45300,-1,-1,15,1,1,36,6,3,2,3,12,12
246,45300,-1,-1,15,2,1,43,3,3,2,3,12,12
247,45300,-1,-1,14,1,1,42,1,1,2,3,12,12
248,45300,-1,-1,14,2,1,40,1,1,2,3,12,12
249,12940,-1,-1,15,2,1,43,1,1,3,3,22,22
250,12940,-1,-1,15,1,1,39,1,1,3,3,22,22
251,12940,-1,-1,15,1,1,-1,-1,1,3,3,22,22
252,35380,-1,-1,10,1,1,33,1,1,3,3,22,22
253,35380,-1,-1,10,2,1,-1,-1,1,3,3,22,22
254,35380,-1,-1,10,2,1,33,1,1,3,3,22,22
255,29340,-1,-1,12,2,1,44,4,4,3,3,22,22
256,29340,-1,-1,12,1,1,39,6,4,3,3,22,22
257,29340,-1,-1,12,1,1,40,6,4,3,3,22,22
258,35380,-1,-1,16,1,1,43,1,1,2,3,22,22
259,35380,-1,-1,16,2,1,43,1,1,2,3,22,22
260,0,-1,-1,8,1,1,39,3,6,1,3,22,22
261,0,-1,-1,15,2,1,40,6,4,5,3,22,22
262,0,-1,-1,15,1,1,-1,-1,4,5,3,22,22
263,0,-1,-1,15,2,1,-1,-1,4,5,3,22,22
264,0,-1,-1,15,1,1,-1,-1,4,5,3,22,22
265,0,-1,-1,15,1,1,-1,-1,4,5,3,22,22
266,0,-1,-1,7,2,4,43,6,4,2,3,22,22
267,0,-1,-1,7,1,1,39,3,4,2,3,22,22
268,12940,-1,-1,13,2,1,43,4,4,2,3,22,22
269,12940,-1,-1,13,1,1,-1,-1,4,2,3,22,22
270,48700,-1,-1,11,1,1,39,1,1,2,1,42,42
271,48700,-1,-1,11,2,1,39,1,1,2,1,42,42
272,37980,-1,-1,12,2,1,41,6,7,1,1,42,42
273,10900,-1,-1,12,1,1,40,1,1,4,1,42,42
274,10900,-1,-1,12,2,1,40,1,1,4,1,42,42
275,10900,-1,-1,12,2,1,-1,-1,1,4,1,42,42
276,10900,-1,-1,12,1,1,-1,-1,1,4,1,42,42
277,39740,-1,-1,11,2,1,42,4,7,1,1,42,42
278,38300,-1,-1,14,1,2,40,4,6,1,1,42,42
279,27780,-1,-1,6,1,1,39,5,6,1,1,42,42
280,29460,-1,-1,16,1,1,39,1,1,2,3,12,12
281,29460,-1,-1,16,2,1,43,1,1,2,3,12,12
282,41940,-1,-1,14,1,4,44,2,6,1,4,6,6
283,12060,-1,-1,7,1,2,39,1,1,2,3,13,13
284,12060,-1,-1,7,2,2,39,1,1,2,3,13,13
285,0,-1,-1,16,1,1,46,1,1,2,3,13,13
286,0,-1,-1,16,2,1,43,1,1,2,3,13,13
287,17980,-1,-1,9,2,2,39,3,4,5,3,13,13
288,17980,-1,-1,9,2,2,40,6,4,5,3,13,13
289,17980,-1,-1,9,1,2,37,6,4,5,3,13,13
290,17980,-1,-1,9,2,2,-1,-1,4,5,3,13,13
291,17980,-1,-1,9,1,2,-1,-1,4,5,3,13,13
292,0,-1,-1,10,2,1,39,6,4,4,3,13,13
293,0,-1,-1,10,1,1,-1,-1,4,4,3,13,13
294,0,-1,-1,10,1,1,-1,-1,4,4,3,13,13
295,0,-1,-1,10,2,1,39,6,4,4,3,13,13
296,12060,-1,-1,14,2,2,40,1,1,7,3,13,13
297,12060,-1,-1,14,1,2,40,1,1,7,3,13,13
298,12060,-1,-1,14,2,2,40,1,1,7,3,13,13
299,12060,-1,-1,14,1,2,37,1,1,7,3,13,13
300,12060,-1,-1,14,2,2,-1,-1,1,7,3,13,13
301,12060,-1,-1,14,1,2,-1,-1,1,7,3,13,13
302,12060,-1,-1,14,2,2,-1,-1,1,7,3,13,13
303,12260,-1,-1,15,2,1,44,1,1,2,3,13,13
304,12260,-1,-1,15,1,1,46,1,1,2,3,13,13
305,38860,-1,-1,14,1,4,42,1,1,3,1,23,23
306,38860,-1,-1,14,2,1,44,1,1,3,1,23,23
307,38860,-1,-1,14,2,8,43,6,1,3,1,23,23
308,0,-1,-1,7,2,1,39,3,7,2,1,23,23
309,0,-1,-1,7,1,1,39,4,7,2,1,23,23
310,38860,-1,-1,13,1,1,40,4,6,1,1,23,23
311,30340,-1,-1,6,2,1,39,3,7,1,1,23,23
312,31700,-1,-1,9,1,1,39,6,3,4,1,33,33
313,31700,-1,-1,9,2,1,40,1,3,4,1,33,33
314,31700,-1,-1,9,1,1,39,1,3,4,1,33,33
315,31700,-1,-1,9,1,1,37,6,3,4,1,33,33
316,31700,-1,-1,13,2,1,44,3,7,1,1,33,33
317,14460,-1,-1,14,2,1,43,1,1,4,1,33,33
318,14460,-1,-1,14,1,1,42,1,1,4,1,33,33
319,14460,-1,-1,14,1,1,39,6,1,4,1,33,33
320,14460,-1,-1,14,2,1,43,6,1,4,1,33,33
321,0,-1,-1,15,1,1,41,1,1,5,1,33,33
322,0,-1,-1,15,2,1,43,1,1,5,1,33,33
323,0,-1,-1,15,2,1,43,4,1,5,1,33,33
324,0,-1,-1,15,2,1,37,6,1,5,1,33,33
325,0,-1,-1,15,1,1,-1,-1,1,5,1,33,33
326,31700,-1,-1,5,2,1,34,1,1,2,1,33,33
327,31700,-1,-1,5,1,1,37,1,1,2,1,33,33
328,33860,-1,-1,12,2,2,35,3,4,2,3,1,1
329,33860,-1,-1,12,2,2,34,6,4,2,3,1,1
330,38060,-1,-1,14,2,1,43,4,4,4,4,4,4
331,38060,-1,-1,14,1,1,40,6,4,4,4,4,4
332,38060,-1,-1,14,1,1,40,6,4,4,4,4,4
333,38060,-1,-1,14,1,1,35,6,4,4,4,4,4
334,47900,-1,-1,1,2,1,39,6,4,3,3,24,24
335,47900,-1,-1,1,1,1,42,6,4,3,3,24,24
336,47900,-1,-1,1,1,6,-1,-1,4,3,3,24,24
337,37980,-1,-1,14,2,1,40,1,1,4,3,24,24
338,37980,-1,-1,14,1,1,39,1,1,4,3,24,24
339,37980,-1,-1,14,2,1,-1,-1,1,4,3,24,24
340,37980,-1,-1,14,2,1,-1,-1,1,4,3,24,24
341,12580,-1,-1,16,2,1,44,4,7,3,3,24,24
342,12580,-1,-1,16,1,1,39,4,7,3,3,24,24
343,12580,-1,-1,16,2,1,39,3,7,3,3,24,24
344,37980,-1,-1,16,1,1,40,3,3,2,1,34,34
345,37980,-1,-1,16,2,1,43,6,3,2,1,34,34
346,35620,-1,-1,12,2,1,40,4,4,4,1,34,34
347,35620,-1,-1,12,2,1,43,6,4,4,1,34,34
348,35620,-1,-1,12,2,1,36,6,4,4,1,34,34
349,35620,-1,-1,12,1,1,-1,-1,4,4,1,34,34
350,35620,-1,-1,16,2,4,43,1,1,3,1,34,34
351,35620,-1,-1,16,1,4,44,1,1,3,1,34,34
352,35620,-1,-1,16,1,4,-1,-1,1,3,1,34,34
353,35620,-1,-1,15,1,4,44,1,1,2,1,34,34
354,35620,-1,-1,15,2,4,43,1,1,2,1,34,34
355,35620,-1,-1,16,1,1,40,6,3,4,1,34,34
356,35620,-1,-1,16,2,1,39,1,3,4,1,34,34
357,35620,-1,-1,16,1,1,39,1,3,4,1,34,34
358,35620,-1,-1,16,2,1,-1,-1,3,4,1,34,34
359,35620,-1,-1,13,2,1,39,3,4,3,1,34,34
360,35620,-1,-1,13,2,1,39,6,4,3,1,34,34
361,35620,-1,-1,13,1,1,39,6,4,3,1,34,34
362,35620,-1,-1,9,1,1,40,4,6,1,1,34,34
363,35620,-1,-1,15,2,1,42,1,1,3,1,34,34
364,35620,-1,-1,15,1,1,43,1,1,3,1,34,34
365,35620,-1,-1,15,1,1,43,6,1,3,1,34,34
366,39300,-1,-1,14,2,1,43,6,7,1,1,44,44
367,25180,1,26,14,1,1,39,1,1,2,3,54,54
368,25180,-1,-1,14,2,1,39,1,1,2,3,54,54
369,16620,-1,-1,4,2,2,44,4,7,1,3,54,54
370,0,-1,-1,13,2,1,43,6,7,3,3,54,54
371,0,-1,-1,13,1,1,43,6,7,3,3,54,54
372,0,-1,-1,13,2,1,37,6,7,3,3,54,54
373,0,-1,-1,10,2,1,42,1,1,2,3,54,54
374,0,-1,-1,10,1,1,36,1,1,2,3,54,54
375,0,-1,-1,7,1,1,39,1,1,10,3,54,54
376,0,-1,-1,7,2,1,39,1,1,10,3,54,54
377,0,-1,-1,7,2,1,39,6,1,10,3,54,54
378,0,-1,-1,7,2,1,37,6,1,10,3,54,54
379,0,-1,-1,7,1,1,-1,-1,1,10,3,54,54
380,0,-1,-1,7,1,1,-1,-1,1,10,3,54,54
381,0,-1,-1,7,2,1,-1,-1,1,10,3,54,54
382,0,-1,-1,7,2,1,-1,-1,1,10,3,54,54
383,0,-1,-1,7,1,1,-1,-1,1,10,3,54,54
384,0,-1,-1,7,1,1,-1,-1,1,10,3,54,54
385,34060,-1,-1,11,2,1,39,6,7,1,3,54,54
386,0,-1,-1,10,2,1,40,4,4,2,3,5,5
387,0,-1,-1,10,1,1,39,6,4,2,3,5,5
388,38220,-1,-1,15,1,4,43,1,1,4,3,5,5
389,38220,-1,-1,15,2,4,43,1,1,4,3,5,5
390,38220,-1,-1,15,2,4,-1,-1,1,4,3,5,5
391,38220,-1,-1,15,2,4,-1,-1,1,4,3,5,5
392,22900,-1,-1,12,2,1,42,1,1,2,3,5,5
393,22900,-1,-1,12,1,1,39,1,1,2,3,5,5
394,22900,-1,-1,4,2,1,39,1,1,3,3,5,5
395,22900,-1,-1,4,1,1,39,1,1,3,3,5,5
396,22900,-1,-1,4,2,1,-1,-1,1,3,3,5,5
397,0,-1,-1,16,2,1,44,1,1,4,3,5,5
398,0,-1,-1,16,1,1,43,1,1,4,3,5,5
399,0,-1,-1,16,2,1,-1,-1,1,4,3,5,5
400,0,-1,-1,16,2,1,-1,-1,1,4,3,5,5
401,30780,-1,-1,11,1,2,42,3,6,1,3,5,5
402,38220,-1,-1,10,1,1,39,1,1,2,3,5,5
403,38220,-1,-1,10,2,1,39,1,1,2,3,5,5
404,0,-1,-1,15,1,1,39,1,1,5,3,5,5
405,0,-1,-1,15,2,1,41,1,1,5,3,5,5
406,0,-1,-1,15,1,1,39,6,1,5,3,5,5
407,0,-1,-1,15,2,1,-1,-1,1,5,3,5,5
408,0,-1,-1,15,2,1,35,6,1,5,3,5,5
409,46520,-1,-1,16,1,21,41,1,1,3,4,15,15
410,46520,-1,-1,16,2,4,41,1,1,3,4,15,15
411,46520,-1,-1,16,1,4,39,6,1,3,4,15,15
412,27980,-1,-1,11,2,12,42,1,1,5,4,15,15
413,27980,-1,-1,11,1,15,42,1,1,5,4,15,15
414,27980,-1,-1,11,2,25,-1,-1,1,5,4,15,15
415,27980,-1,-1,11,1,25,-1,-1,1,5,4,15,15
416,27980,-1,-1,11,1,25,-1,-1,1,5,4,15,15
417,14460,-1,-1,16,1,4,44,1,1,4,1,25,25
418,14460,-1,-1,16,2,4,44,1,1,4,1,25,25
419,14460,-1,-1,16,2,4,-1,-1,1,4,1,25,25
420,14460,-1,-1,16,1,4,40,6,1,4,1,25,25
421,0,-1,-1,15,1,3,39,1,1,3,1,25,25
422,0,-1,-1,15,2,1,40,1,1,3,1,25,25
423,0,-1,-1,15,2,7,38,6,1,3,1,25,25
424,14460,-1,-1,13,2,1,42,4,7,1,1,25,25
425,39300,-1,-1,14,1,2,43,1,1,2,1,25,25
426,39300,-1,-1,14,2,2,42,1,1,2,1,25,25
427,49340,-1,-1,11,1,1,43,4,6,1,1,25,25
428,39300,-1,-1,12,1,1,42,6,6,2,1,25,25
429,39300,-1,-1,12,2,1,42,4,6,2,1,25,25
430,14460,-1,-1,16,1,4,44,1,1,3,1,25,25
431,14460,-1,-1,16,2,4,42,1,1,3,1,25,25
432,14460,-1,-1,16,2,4,36,6,1,3,1,25,25
433,14460,-1,-1,9,1,1,34,1,1,3,1,25,25
434,14460,-1,-1,9,2,1,33,1,1,3,1,25,25
435,14460,-1,-1,9,1,1,39,6,1,3,1,25,25
436,14460,-1,-1,16,1,1,44,1,1,4,1,25,25
437,14460,-1,-1,16,2,1,43,1,1,4,1,25,25
438,14460,-1,-1,16,2,1,-1,-1,1,4,1,25,25
439,14460,-1,-1,16,2,1,-1,-1,1,4,1,25,25
440,22140,-1,-1,13,1,1,42,1,1,3,4,35,35
441,22140,-1,-1,13,2,1,41,1,1,3,4,35,35
442,22140,-1,-1,13,1,1,-1,-1,1,3,4,35,35
443,0,-1,-1,11,1,1,39,6,6,1,4,35,35
444,24860,-1,-1,13,1,2,39,2,3,2,3,45,45
445,24860,-1,-1,13,1,2,41,6,3,2,3,45,45
446,16700,-1,-1,15,2,1,39,2,4,2,3,45,45
