,CBSA,PELAYFTO,PELAYDUR,HEFAMINC,PESEX,PTDTRACE,PEEDUCA,PEMARITL,HRHTYPE,HRNUMHOU,REGION,STATE,state
0,22900,-1,-1,11,2,1,39,1,1,4,3,5,5
1,22900,-1,-1,11,1,1,40,1,1,4,3,5,5
2,22900,-1,-1,11,2,1,43,6,1,4,3,5,5
3,22900,-1,-1,11,2,1,39,4,1,4,3,5,5
4,12220,-1,-1,11,2,1,39,1,1,2,3,1,1
5,12220,-1,-1,11,1,1,39,1,1,2,3,1,1
6,0,-1,-1,1,2,2,37,6,4,3,3,1,1
7,0,-1,-1,1,1,2,-1,-1,4,3,3,1,1
8,0,-1,-1,1,2,2,-1,-1,4,3,3,1,1
9,42200,-1,-1,16,1,1,41,1,1,2,4,6,6
10,42200,-1,-1,16,2,1,43,1,1,2,4,6,6
11,26620,-1,-1,13,2,1,42,4,7,1,3,1,1
12,24540,-1,-1,16,1,1,40,1,1,3,4,8,8
13,24540,-1,-1,16,2,1,43,1,1,3,4,8,8
14,24540,-1,-1,16,1,1,-1,-1,1,3,4,8,8
15,30780,-1,-1,14,1,4,46,1,1,2,3,5,5
16,30780,-1,-1,14,2,4,40,1,1,2,3,5,5
17,0,-1,-1,15,1,1,39,1,1,5,4,2,2
18,0,-1,-1,15,2,1,39,1,1,5,4,2,2
19,0,-1,-1,15,2,1,-1,-1,1,5,4,2,2
20,0,-1,-1,15,2,1,-1,-1,1,5,4,2,2
21,0,-1,-1,15,1,1,-1,-1,1,5,4,2,2
22,35620,-1,-1,15,2,1,44,4,7,1,1,34,34
23,46520,-1,-1,14,2,8,39,6,4,8,4,15,15
24,46520,-1,-1,14,1,15,41,6,4,8,4,15,15
25,46520,-1,-1,14,1,21,37,6,4,8,4,15,15
26,46520,-1,-1,14,1,21,-1,-1,4,8,4,15,15
27,46520,-1,-1,14,2,21,-1,-1,4,8,4,15,15
28,46520,-1,-1,14,1,21,-1,-1,4,8,4,15,15
29,46520,-1,-1,14,1,9,36,6,4,8,4,15,15
30,46520,-1,-1,14,1,9,-1,-1,4,8,4,15,15
31,0,-1,-1,12,1,1,41,4,3,3,3,1,1
32,0,-1,-1,12,2,1,39,6,3,3,3,1,1
33,0,-1,-1,12,2,6,-1,-1,3,3,3,1,1
34,22220,-1,-1,13,2,1,39,1,1,7,3,5,5
35,22220,-1,-1,13,1,1,36,1,1,7,3,5,5
36,22220,-1,-1,13,1,1,37,6,1,7,3,5,5
37,22220,-1,-1,13,1,1,34,6,1,7,3,5,5
38,22220,-1,-1,13,1,1,-1,-1,1,7,3,5,5
39,22220,-1,-1,13,2,1,-1,-1,1,7,3,5,5
40,22220,-1,-1,13,1,1,-1,-1,1,7,3,5,5
41,0,-1,-1,16,1,1,45,6,6,1,4,2,2
42,30780,-1,-1,10,1,1,39,1,1,4,3,5,5
43,30780,-1,-1,10,2,1,37,1,1,4,3,5,5
44,30780,-1,-1,10,1,1,39,1,1,4,3,5,5
45,30780,-1,-1,10,2,1,39,1,1,4,3,5,5
46,0,-1,-1,12,2,3,43,1,1,5,4,2,2
47,0,-1,-1,12,1,1,40,1,1,5,4,2,2
48,0,-1,-1,12,1,3,36,6,1,5,4,2,2
49,0,-1,-1,12,1,3,-1,-1,1,5,4,2,2
50,0,-1,-1,12,1,3,-1,-1,1,5,4,2,2
51,16980,-1,-1,14,1,1,43,1,1,4,2,17,17
52,16980,-1,-1,14,2,1,43,1,1,4,2,17,17
53,16980,-1,-1,14,2,1,-1,-1,1,4,2,17,17
54,16980,-1,-1,14,2,1,-1,-1,1,4,2,17,17
55,16980,-1,-1,11,2,1,43,6,7,1,2,17,17
56,36420,-1,-1,9,2,1,40,1,1,6,3,40,40
57,36420,-1,-1,9,1,1,45,1,1,6,3,40,40
58,36420,-1,-1,9,2,1,40,6,1,6,3,40,40
59,36420,-1,-1,9,1,1,39,6,1,6,3,40,40
60,36420,-1,-1,9,1,1,-1,-1,1,6,3,40,40
61,36420,-1,-1,9,2,1,-1,-1,1,6,3,40,40
62,0,-1,-1,6,1,6,40,6,6,1,3,5,5
63,30780,-1,-1,7,1,2,39,6,6,3,3,5,5
64,30780,-1,-1,7,2,2,39,6,6,3,3,5,5
65,30780,-1,-1,7,1,2,39,6,6,3,3,5,5
66,41860,-1,-1,16,1,1,42,1,1,2,4,6,6
67,41860,-1,-1,16,2,1,41,1,1,2,4,6,6
68,0,-1,-1,11,2,1,41,2,7,1,3,1,1
69,37100,-1,-1,14,2,1,42,1,1,6,4,6,6
70,37100,-1,-1,14,1,1,39,1,1,6,4,6,6
71,37100,-1,-1,14,1,1,39,6,1,6,4,6,6
72,37100,-1,-1,14,1,1,37,6,1,6,4,6,6
73,37100,-1,-1,14,1,1,36,6,1,6,4,6,6
74,37100,-1,-1,14,2,1,-1,-1,1,6,4,6,6
75,19740,-1,-1,11,2,1,43,1,1,2,4,8,8
76,19740,-1,-1,11,1,1,44,1,1,2,4,8,8
77,0,-1,-1,16,1,1,43,1,1,2,3,5,5
78,0,-1,-1,16,2,1,43,1,1,2,3,5,5
79,34980,-1,-1,14,1,2,43,1,1,3,3,47,47
80,34980,-1,-1,14,2,2,44,1,1,3,3,47,47
81,34980,-1,-1,14,2,2,40,6,1,3,3,47,47
82,17820,-1,-1,11,1,1,42,1,1,2,4,8,8
83,17820,-1,-1,11,2,1,40,1,1,2,4,8,8
84,39820,-1,-1,9,1,1,40,4,6,1,4,6,6
85,16980,-1,-1,7,1,1,40,1,1,2,2,18,18
86,16980,-1,-1,7,2,1,39,1,1,2,2,18,18
87,16980,-1,-1,14,2,1,39,4,7,1,2,18,18
88,33660,-1,-1,16,1,5,43,1,1,2,3,1,1
89,33660,-1,-1,16,2,1,43,1,1,2,3,1,1
90,0,-1,-1,14,1,1,41,1,1,2,3,5,5
91,0,-1,-1,14,2,1,42,1,1,2,3,5,5
92,19740,-1,-1,14,2,1,42,1,1,2,4,8,8
93,19740,-1,-1,14,1,1,39,1,1,2,4,8,8
94,16740,-1,-1,13,2,2,43,6,7,1,3,37,37
95,30780,-1,-1,13,1,1,39,6,6,1,3,5,5
96,0,1,12,15,1,3,39,4,6,1,4,2,2
97,41940,-1,-1,16,1,4,43,1,1,3,4,6,6
98,41940,-1,-1,16,2,4,44,1,1,3,4,6,6
99,41940,-1,-1,16,2,4,44,2,1,3,4,6,6
100,48620,-1,-1,14,1,1,42,6,3,3,2,20,20
101,48620,-1,-1,14,2,1,42,6,3,3,2,20,20
102,48620,-1,-1,14,2,1,-1,-1,3,3,2,20,20
103,48620,-1,-1,16,1,1,43,3,3,3,2,20,20
104,48620,-1,-1,16,1,1,-1,-1,3,3,2,20,20
105,48620,-1,-1,16,2,1,-1,-1,3,3,2,20,20
106,48620,-1,-1,12,1,1,37,4,3,3,2,20,20
107,48620,-1,-1,12,2,1,40,6,3,3,2,20,20
108,48620,-1,-1,12,1,1,39,6,3,3,2,20,20
109,28140,-1,-1,16,1,1,46,1,1,2,2,20,20
110,28140,-1,-1,16,2,1,44,1,1,2,2,20,20
111,28140,-1,-1,16,1,4,44,1,1,4,2,20,20
112,28140,-1,-1,16,2,4,43,1,1,4,2,20,20
113,28140,-1,-1,16,2,4,36,6,1,4,2,20,20
114,28140,-1,-1,16,1,4,-1,-1,1,4,2,20,20
115,0,-1,-1,16,1,1,43,1,1,2,4,30,30
116,0,-1,-1,16,2,1,39,1,1,2,4,30,30
117,0,-1,-1,15,1,1,43,1,1,2,4,30,30
118,0,-1,-1,15,2,1,40,1,1,2,4,30,30
119,0,-1,-1,7,2,1,39,3,7,1,4,30,30
120,0,-1,-1,16,2,1,41,1,1,4,4,30,30
121,0,-1,-1,16,1,1,43,1,1,4,4,30,30
122,0,-1,-1,16,1,1,-1,-1,1,4,4,30,30
123,0,-1,-1,16,2,1,-1,-1,1,4,4,30,30
124,0,-1,-1,8,2,1,39,1,1,3,3,40,40
125,0,-1,-1,8,1,1,39,1,1,3,3,40,40
126,0,-1,-1,8,1,1,39,6,1,3,3,40,40
127,15540,-1,-1,8,2,1,39,4,7,1,1,50,50
128,0,-1,-1,12,2,1,39,1,1,2,1,50,50
129,0,-1,-1,12,1,1,39,1,1,2,1,50,50
130,15540,-1,-1,14,2,1,43,1,1,2,1,50,50
131,15540,-1,-1,14,1,1,44,1,1,2,1,50,50
132,0,-1,-1,11,1,1,43,4,6,1,1,50,50
133,15540,-1,-1,16,1,1,45,1,1,2,1,50,50
134,15540,-1,-1,16,2,1,45,1,1,2,1,50,50
135,40140,-1,-1,16,1,4,44,6,6,2,4,6,6
136,40140,-1,-1,16,1,1,44,6,6,2,4,6,6
137,13820,-1,-1,5,1,1,39,6,6,1,3,1,1
138,0,-1,-1,13,1,1,39,3,6,1,3,1,1
139,26620,-1,-1,13,1,2,40,1,1,3,3,1,1
140,26620,-1,-1,13,2,2,40,1,1,3,3,1,1
141,26620,-1,-1,13,2,2,44,6,1,3,3,1,1
142,26620,-1,-1,14,2,1,40,1,1,2,3,1,1
143,26620,-1,-1,14,1,1,40,1,1,2,3,1,1
144,13820,-1,-1,14,1,1,40,6,6,1,3,1,1
145,0,-1,-1,7,2,1,40,6,7,2,3,1,1
146,0,-1,-1,7,2,1,40,6,7,2,3,1,1
147,0,-1,-1,6,2,1,39,4,7,1,3,1,1
148,0,-1,-1,5,2,1,37,3,7,1,3,1,1
149,22520,-1,-1,4,1,1,39,6,6,1,3,1,1
150,13820,-1,-1,12,2,1,41,3,4,3,3,1,1
151,13820,-1,-1,12,1,1,37,6,4,3,3,1,1
152,13820,-1,-1,12,1,1,-1,-1,4,3,3,1,1
153,22520,-1,-1,16,1,1,43,1,1,5,3,1,1
154,22520,-1,-1,16,2,1,43,1,1,5,3,1,1
155,22520,-1,-1,16,2,1,43,6,1,5,3,1,1
156,22520,-1,-1,16,2,1,43,6,1,5,3,1,1
157,22520,-1,-1,16,2,1,-1,-1,1,5,3,1,1
158,22520,-1,-1,15,1,1,39,1,1,2,3,1,1
159,22520,-1,-1,15,2,1,39,1,1,2,3,1,1
160,0,-1,-1,16,1,1,43,1,1,3,3,21,21
161,0,-1,-1,16,2,1,42,1,1,3,3,21,21
162,0,-1,-1,16,2,1,40,6,1,3,3,21,21
163,0,-1,-1,11,1,1,39,1,1,2,3,21,21
164,0,-1,-1,11,2,1,39,1,1,2,3,21,21
165,14540,-1,-1,12,2,1,43,6,7,1,3,21,21
166,33860,-1,-1,10,2,1,43,3,7,1,3,1,1
167,33860,-1,-1,5,1,2,39,1,1,2,3,1,1
168,33860,-1,-1,5,2,2,39,1,1,2,3,1,1
169,0,-1,-1,8,1,1,36,1,1,2,3,1,1
170,0,-1,-1,8,2,1,39,1,1,2,3,1,1
171,36540,-1,-1,5,1,1,43,3,6,1,2,31,31
172,0,-1,-1,13,2,1,40,1,1,6,3,1,1
173,0,-1,-1,13,1,1,-1,-1,1,6,3,1,1
174,0,-1,-1,13,2,1,-1,-1,1,6,3,1,1
175,0,-1,-1,13,1,1,-1,-1,1,6,3,1,1
176,0,-1,-1,13,2,1,-1,-1,1,6,3,1,1
177,0,-1,-1,13,1,1,39,1,1,6,3,1,1
178,0,-1,-1,13,2,1,43,3,7,1,3,1,1
179,0,-1,-1,13,1,7,43,1,1,2,4,41,41
180,0,-1,-1,13,2,4,41,1,1,2,4,41,41
181,0,-1,-1,4,1,1,36,1,1,3,3,1,1
182,0,-1,-1,4,2,1,39,1,1,3,3,1,1
183,0,-1,-1,4,1,1,39,6,1,3,3,1,1
184,13460,-1,-1,6,2,1,44,1,1,2,4,41,41
185,13460,-1,-1,6,1,1,46,1,1,2,4,41,41
186,13460,-1,-1,15,2,1,43,4,7,3,4,41,41
187,13460,-1,-1,15,1,1,43,6,7,3,4,41,41
188,13460,-1,-1,15,2,1,-1,-1,7,3,4,41,41
189,32780,-1,-1,11,2,1,40,1,1,6,4,41,41
190,32780,-1,-1,11,1,1,43,1,1,6,4,41,41
191,32780,-1,-1,11,2,1,-1,-1,1,6,4,41,41
192,32780,-1,-1,11,1,1,-1,-1,1,6,4,41,41
193,32780,-1,-1,11,2,1,-1,-1,1,6,4,41,41
194,32780,-1,-1,11,2,1,-1,-1,1,6,4,41,41
195,26620,-1,-1,11,2,1,40,1,1,3,3,1,1
196,26620,-1,-1,11,1,1,39,1,1,3,3,1,1
197,26620,-1,-1,11,1,1,-1,-1,1,3,3,1,1
198,0,-1,-1,12,1,1,39,1,1,2,3,1,1
199,0,-1,-1,12,2,1,39,1,1,2,3,1,1
200,38900,-1,-1,2,1,1,43,4,6,1,4,41,41
201,0,-1,-1,8,1,1,36,1,1,2,3,1,1
202,0,-1,-1,8,2,1,38,1,1,2,3,1,1
203,0,-1,-1,4,2,1,39,1,1,3,3,1,1
204,0,-1,-1,4,1,1,37,1,1,3,3,1,1
205,0,-1,-1,4,2,1,-1,-1,1,3,3,1,1
206,47260,-1,-1,11,2,16,40,1,1,7,3,51,51
207,47260,-1,-1,11,1,1,41,1,1,7,3,51,51
208,47260,-1,-1,11,2,16,41,4,1,7,3,51,51
209,47260,-1,-1,11,1,16,40,4,1,7,3,51,51
210,47260,-1,-1,11,2,1,36,6,1,7,3,51,51
211,47260,-1,-1,11,1,1,-1,-1,1,7,3,51,51
212,47260,-1,-1,11,2,16,-1,-1,1,7,3,51,51
213,0,-1,-1,8,2,1,37,3,7,1,3,1,1
214,0,-1,-1,14,2,1,40,1,1,2,3,51,51
215,0,-1,-1,14,1,1,40,1,1,2,3,51,51
216,40060,-1,-1,15,1,2,43,1,1,2,3,51,51
217,40060,-1,-1,15,2,2,43,1,1,2,3,51,51
218,0,-1,-1,8,2,2,39,6,4,2,3,1,1
219,0,-1,-1,8,1,2,39,6,4,2,3,1,1
220,40060,-1,-1,11,1,2,41,4,6,2,3,51,51
221,40060,-1,-1,11,2,2,40,5,6,2,3,51,51
222,40060,-1,-1,2,1,1,39,6,6,1,3,51,51
223,47260,-1,-1,7,1,2,40,4,6,1,3,51,51
224,0,-1,-1,15,1,1,33,1,1,2,3,51,51
225,0,-1,-1,15,2,1,38,1,1,2,3,51,51
226,0,-1,-1,6,2,1,43,6,4,2,3,1,1
227,0,-1,-1,6,2,6,-1,-1,4,2,3,1,1
228,33660,-1,-1,11,2,2,40,6,7,1,3,1,1
229,19300,-1,-1,16,2,1,43,1,1,2,3,1,1
230,19300,-1,-1,16,1,1,39,1,1,2,3,1,1
231,13820,-1,-1,6,2,2,42,1,1,2,3,1,1
232,13820,-1,-1,6,1,2,38,1,1,2,3,1,1
233,13820,-1,-1,11,1,1,42,1,1,3,3,1,1
234,13820,-1,-1,11,2,1,42,1,1,3,3,1,1
235,13820,-1,-1,11,1,1,40,6,1,3,3,1,1
236,38300,-1,-1,13,2,1,39,4,4,4,1,42,42
237,38300,-1,-1,13,2,1,39,6,4,4,1,42,42
238,38300,-1,-1,13,1,1,-1,-1,4,4,1,42,42
239,38300,-1,-1,13,2,1,-1,-1,4,4,1,42,42
240,41740,-1,-1,15,1,1,43,6,6,2,4,6,6
241,41740,-1,-1,15,2,1,41,6,6,2,4,6,6
242,0,-1,-1,12,1,1,39,1,2,2,4,2,2
243,0,-1,-1,12,2,1,43,1,2,2,4,2,2
244,44700,-1,-1,10,1,1,40,1,1,2,4,6,6
245,44700,-1,-1,10,2,1,39,1,1,2,4,6,6
246,45300,-1,-1,11,1,2,43,4,6,1,3,12,12
247,45300,-1,-1,15,1,1,43,6,6,2,3,12,12
248,45300,-1,-1,15,2,1,43,6,6,2,3,12,12
249,45300,-1,-1,6,2,1,43,1,1,4,3,12,12
250,45300,-1,-1,6,1,1,41,1,1,4,3,12,12
251,45300,-1,-1,6,1,1,-1,-1,1,4,3,12,12
252,45300,-1,-1,6,1,1,-1,-1,1,4,3,12,12
253,45300,-1,-1,12,1,2,43,6,6,1,3,12,12
254,45300,-1,-1,11,2,1,39,4,7,1,3,12,12
255,37460,-1,-1,16,1,1,40,1,1,2,3,12,12
256,37460,-1,-1,16,2,1,43,1,1,2,3,12,12
257,19660,-1,-1,10,1,2,39,3,6,1,3,12,12
258,19660,-1,-1,7,1,1,32,1,1,3,3,12,12
259,19660,-1,-1,7,2,1,32,1,1,3,3,12,12
260,19660,-1,-1,7,1,1,43,6,1,3,3,12,12
261,27260,-1,-1,9,1,4,43,6,6,1,3,12,12
262,37860,-1,-1,16,1,1,40,1,1,2,3,12,12
263,37860,-1,-1,16,2,1,39,1,1,2,3,12,12
264,37340,-1,-1,13,2,1,40,1,1,2,3,12,12
265,37340,-1,-1,13,1,1,34,1,1,2,3,12,12
266,45300,-1,-1,15,1,1,38,6,3,2,3,12,12
267,45300,-1,-1,15,2,1,43,3,3,2,3,12,12
268,45300,-1,-1,14,1,1,42,1,1,2,3,12,12
269,45300,-1,-1,14,2,1,40,1,1,2,3,12,12
270,35380,-1,-1,10,1,1,33,1,1,3,3,22,22
271,35380,-1,-1,10,2,1,-1,-1,1,3,3,22,22
272,35380,-1,-1,10,2,1,33,1,1,3,3,22,22
273,43340,-1,-1,14,1,2,44,1,1,3,3,22,22
274,43340,-1,-1,14,2,2,41,1,1,3,3,22,22
275,43340,-1,-1,14,2,2,40,6,1,3,3,22,22
276,29340,-1,-1,12,2,1,44,4,4,3,3,22,22
277,29340,-1,-1,12,1,1,39,6,4,3,3,22,22
278,29340,-1,-1,12,1,1,40,6,4,3,3,22,22
279,35380,-1,-1,16,1,1,43,1,1,2,3,22,22
280,35380,-1,-1,16,2,1,43,1,1,2,3,22,22
281,33740,-1,-1,1,2,2,39,2,4,5,3,22,22
282,33740,-1,-1,1,2,2,-1,-1,4,5,3,22,22
283,33740,-1,-1,1,1,2,-1,-1,4,5,3,22,22
284,33740,-1,-1,1,1,2,-1,-1,4,5,3,22,22
285,33740,-1,-1,1,1,2,-1,-1,4,5,3,22,22
286,12940,-1,-1,15,1,1,41,1,1,4,3,22,22
287,12940,-1,-1,15,2,1,42,1,1,4,3,22,22
288,12940,-1,-1,15,1,1,-1,-1,1,4,3,22,22
289,12940,-1,-1,15,2,1,-1,-1,1,4,3,22,22
290,0,-1,-1,8,1,1,40,3,6,1,3,22,22
291,0,-1,-1,15,2,1,40,6,4,5,3,22,22
292,0,-1,-1,15,1,1,-1,-1,4,5,3,22,22
293,0,-1,-1,15,2,1,-1,-1,4,5,3,22,22
294,0,-1,-1,15,1,1,-1,-1,4,5,3,22,22
295,0,-1,-1,15,1,1,-1,-1,4,5,3,22,22
296,0,-1,-1,7,2,4,43,6,4,2,3,22,22
297,0,-1,-1,7,1,1,39,3,4,2,3,22,22
298,35380,-1,-1,8,1,2,33,1,1,2,3,22,22
299,35380,-1,-1,8,2,2,41,1,1,2,3,22,22
300,12940,-1,-1,13,2,1,39,4,4,2,3,22,22
301,12940,-1,-1,13,1,1,-1,-1,4,2,3,22,22
302,48700,-1,-1,11,1,1,39,1,1,2,1,42,42
303,48700,-1,-1,11,2,1,39,1,1,2,1,42,42
304,42540,-1,-1,11,2,1,44,6,7,1,1,42,42
305,37980,-1,-1,12,2,1,42,6,7,1,1,42,42
306,38300,-1,-1,1,1,1,39,1,1,4,1,42,42
307,38300,-1,-1,1,2,1,39,1,1,4,1,42,42
308,38300,-1,-1,1,1,1,-1,-1,1,4,1,42,42
309,38300,-1,-1,1,2,1,39,6,1,4,1,42,42
310,37980,-1,-1,14,1,1,43,1,1,2,1,42,42
311,37980,-1,-1,14,1,1,43,1,1,2,1,42,42
312,0,-1,-1,14,2,1,39,1,1,2,1,42,42
313,0,-1,-1,14,1,1,40,1,1,2,1,42,42
314,39740,-1,-1,11,2,1,42,4,7,1,1,42,42
315,37980,-1,-1,9,2,1,44,4,7,1,1,42,42
316,25420,-1,-1,15,1,1,44,1,1,2,1,42,42
317,25420,-1,-1,15,2,1,44,1,1,2,1,42,42
318,41940,-1,-1,14,1,4,44,2,6,1,4,6,6
319,12060,-1,-1,7,1,2,39,1,1,2,3,13,13
320,12060,-1,-1,7,2,2,39,1,1,2,3,13,13
321,12060,-1,-1,16,1,1,43,1,1,3,3,13,13
322,12060,-1,-1,16,2,1,43,1,1,3,3,13,13
323,12060,-1,-1,16,2,1,-1,-1,1,3,3,13,13
324,42340,-1,-1,15,2,6,43,4,4,2,3,13,13
325,42340,-1,-1,15,1,2,43,4,4,2,3,13,13
326,0,-1,-1,16,1,1,46,1,1,2,3,13,13
327,0,-1,-1,16,2,1,43,1,1,2,3,13,13
328,17980,-1,-1,9,2,2,39,3,4,5,3,13,13
329,17980,-1,-1,9,2,2,40,6,4,5,3,13,13
330,17980,-1,-1,9,1,2,37,6,4,5,3,13,13
331,17980,-1,-1,9,2,2,-1,-1,4,5,3,13,13
332,17980,-1,-1,9,1,2,-1,-1,4,5,3,13,13
333,0,-1,-1,10,2,1,39,6,4,4,3,13,13
334,0,-1,-1,10,1,1,-1,-1,4,4,3,13,13
335,0,-1,-1,10,1,1,-1,-1,4,4,3,13,13
336,0,-1,-1,10,2,1,39,6,4,4,3,13,13
337,12060,-1,-1,14,1,2,39,6,3,2,3,13,13
338,12060,-1,-1,14,1,2,39,6,3,2,3,13,13
339,12260,-1,-1,15,2,1,44,1,1,2,3,13,13
340,12260,-1,-1,15,1,1,46,1,1,2,3,13,13
341,38860,-1,-1,14,1,4,42,1,1,3,1,23,23
342,38860,-1,-1,14,2,1,44,1,1,3,1,23,23
343,38860,-1,-1,14,2,8,43,6,1,3,1,23,23
344,0,-1,-1,7,2,1,39,3,7,2,1,23,23
345,0,-1,-1,7,1,1,39,4,7,2,1,23,23
346,30340,-1,-1,6,2,1,39,3,7,1,1,23,23
347,31700,-1,-1,13,2,1,44,3,7,1,1,33,33
348,14460,-1,-1,16,2,1,43,1,1,4,1,33,33
349,14460,-1,-1,16,1,1,42,1,1,4,1,33,33
350,14460,-1,-1,16,1,1,39,6,1,4,1,33,33
351,14460,-1,-1,16,2,1,43,6,1,4,1,33,33
352,0,-1,-1,15,1,1,41,1,1,5,1,33,33
353,0,-1,-1,15,2,1,43,1,1,5,1,33,33
354,0,-1,-1,15,2,1,43,4,1,5,1,33,33
355,0,-1,-1,15,2,1,37,6,1,5,1,33,33
356,0,-1,-1,15,1,1,-1,-1,1,5,1,33,33
357,31700,-1,-1,7,2,1,39,3,7,1,1,33,33
358,14460,-1,-1,16,1,1,40,6,8,2,1,33,33
359,14460,-1,-1,16,2,1,43,6,8,2,1,33,33
360,31700,-1,-1,5,2,1,34,1,1,2,1,33,33
361,31700,-1,-1,5,1,1,39,1,1,2,1,33,33
362,28420,-1,-1,11,1,1,44,1,1,2,4,53,53
363,28420,-1,-1,11,2,1,42,1,1,2,4,53,53
364,38900,-1,-1,15,2,1,43,1,1,3,4,53,53
365,38900,-1,-1,15,1,1,45,1,1,3,4,53,53
366,38900,-1,-1,15,1,1,-1,-1,1,3,4,53,53
367,38060,-1,-1,14,2,1,43,4,4,4,4,4,4
368,38060,-1,-1,14,1,1,40,6,4,4,4,4,4
369,38060,-1,-1,14,1,1,40,6,4,4,4,4,4
370,38060,-1,-1,14,1,1,35,6,4,4,4,4,4
371,47900,-1,-1,1,2,1,39,6,4,3,3,24,24
372,47900,-1,-1,1,1,1,37,6,4,3,3,24,24
373,47900,-1,-1,1,1,6,-1,-1,4,3,3,24,24
374,47900,-1,-1,12,2,2,41,1,1,2,3,24,24
375,47900,-1,-1,12,1,2,44,1,1,2,3,24,24
376,12580,-1,-1,16,2,1,44,4,7,3,3,24,24
377,12580,-1,-1,16,1,1,39,4,7,3,3,24,24
378,12580,-1,-1,16,2,1,39,3,7,3,3,24,24
379,35620,-1,-1,12,2,1,40,4,4,4,1,34,34
380,35620,-1,-1,12,2,1,43,6,4,4,1,34,34
381,35620,-1,-1,12,2,1,38,6,4,4,1,34,34
382,35620,-1,-1,12,1,1,-1,-1,4,4,1,34,34
383,35620,-1,-1,16,2,4,43,1,1,3,1,34,34
384,35620,-1,-1,16,1,4,44,1,1,3,1,34,34
385,35620,-1,-1,16,1,4,-1,-1,1,3,1,34,34
386,35620,-1,-1,16,1,1,40,6,3,4,1,34,34
387,35620,-1,-1,16,2,1,39,1,3,4,1,34,34
388,35620,-1,-1,16,1,1,39,1,3,4,1,34,34
389,35620,-1,-1,16,2,1,-1,-1,3,4,1,34,34
390,35620,-1,-1,9,1,1,39,4,6,1,1,34,34
391,35620,-1,-1,11,2,2,39,3,7,1,1,34,34
392,35620,-1,-1,15,2,1,42,1,1,3,1,34,34
393,35620,-1,-1,15,1,1,43,1,1,3,1,34,34
394,35620,-1,-1,15,1,1,43,6,1,3,1,34,34
395,35620,-1,-1,11,2,1,39,3,7,1,1,34,34
396,25180,1,30,14,1,1,39,1,1,2,3,54,54
397,25180,-1,-1,14,2,1,39,1,1,2,3,54,54
398,0,-1,-1,2,1,1,40,6,6,1,3,54,54
399,16620,-1,-1,4,2,2,44,4,7,1,3,54,54
400,0,-1,-1,13,2,1,43,6,7,3,3,54,54
401,0,-1,-1,13,1,1,43,6,7,3,3,54,54
402,0,-1,-1,13,2,1,37,6,7,3,3,54,54
403,16620,-1,-1,11,2,1,39,6,4,3,3,54,54
404,16620,-1,-1,11,1,2,39,6,4,3,3,54,54
405,16620,-1,-1,11,2,6,-1,-1,4,3,3,54,54
406,0,-1,-1,10,2,1,42,1,1,2,3,54,54
407,0,-1,-1,10,1,1,36,1,1,2,3,54,54
408,26580,-1,-1,12,2,1,41,3,4,4,3,54,54
409,26580,-1,-1,12,2,1,37,6,4,4,3,54,54
410,26580,-1,-1,12,2,1,-1,-1,4,4,3,54,54
411,26580,-1,-1,12,1,1,40,6,4,4,3,54,54
412,0,-1,-1,16,2,1,44,1,1,2,3,54,54
413,0,-1,-1,16,1,1,39,1,1,2,3,54,54
414,0,-1,-1,10,2,1,40,4,4,2,3,5,5
415,0,-1,-1,10,1,1,39,6,4,2,3,5,5
416,22900,-1,-1,12,2,1,42,1,1,2,3,5,5
417,22900,-1,-1,12,1,1,39,1,1,2,3,5,5
418,22220,-1,-1,4,2,2,39,3,7,1,3,5,5
419,30780,-1,-1,7,2,2,40,4,7,1,3,5,5
420,0,-1,-1,11,2,1,37,3,4,2,3,5,5
421,0,-1,-1,11,1,1,43,6,4,2,3,5,5
422,0,-1,-1,16,2,1,44,1,1,4,3,5,5
423,0,-1,-1,16,1,1,43,1,1,4,3,5,5
424,0,-1,-1,16,2,1,-1,-1,1,4,3,5,5
425,0,-1,-1,16,2,1,-1,-1,1,4,3,5,5
426,30780,-1,-1,11,1,2,42,3,6,1,3,5,5
427,38220,-1,-1,10,1,1,39,1,1,2,3,5,5
428,38220,-1,-1,10,2,1,39,1,1,2,3,5,5
429,30780,-1,-1,9,1,1,39,6,6,2,3,5,5
430,30780,-1,-1,9,1,1,43,6,6,2,3,5,5
431,0,-1,-1,15,1,1,39,1,1,5,3,5,5
432,0,-1,-1,15,2,1,41,1,1,5,3,5,5
433,0,-1,-1,15,1,1,39,6,1,5,3,5,5
434,0,-1,-1,15,2,1,-1,-1,1,5,3,5,5
435,0,-1,-1,15,2,1,35,6,1,5,3,5,5
436,22900,-1,-1,14,1,1,32,1,1,3,3,5,5
437,22900,-1,-1,14,2,1,33,1,1,3,3,5,5
438,22900,-1,-1,14,1,1,39,6,1,3,3,5,5
439,46520,-1,-1,16,1,21,41,1,1,3,4,15,15
440,46520,-1,-1,16,2,4,41,1,1,3,4,15,15
441,46520,-1,-1,16,1,4,40,6,1,3,4,15,15
442,27980,-1,-1,11,2,12,42,1,1,5,4,15,15
443,27980,-1,-1,11,1,15,42,1,1,5,4,15,15
444,27980,-1,-1,11,2,25,-1,-1,1,5,4,15,15
445,27980,-1,-1,11,1,25,-1,-1,1,5,4,15,15
446,27980,-1,-1,11,1,25,-1,-1,1,5,4,15,15
